sample_set,from,to,presence
32_2,lactic,lactic,1
32_2,lactic,roast degree,1
32_2,roast degree,tropical,0
32_2,roast degree,fruity,0
32_2,roast degree,floral,0
32_2,roast degree,apricot,0
32_2,roast degree,dried,0
32_2,roast degree,dirty animal / farmyard,0
32_2,roast degree,musty,0
32_2,roast degree,dusty,0
32_2,roast degree,rotten fruit,0
32_2,roast degree,over-fermented,0
32_2,roast degree,leather,0
32_2,roast degree,dark wood,0
32_2,roast degree,mouth-drying,1
32_2,roast degree,mineral,1
32_2,roast degree,lactic,1
32_2,roast degree,roast degree,1
33_2,caramel,caramel,1
33_2,caramel,caramelized sugar,1
33_2,caramel,sweetness,1
33_2,caramel,mineral,0
33_2,caramel,total acidity,0
33_2,caramel,spice,0
33_2,caramel,mouth-drying,0
33_2,caramel,savory,0
33_2,caramel,peach,0
33_2,caramel,flowers,0
33_2,caramel,tobacco,0
33_2,caramel,off-flavors,0
33_2,caramel,musty,0
33_2,caramel,mouldy,0
33_2,caramel,smoky,0
33_2,caramel,over-fermented,0
33_2,caramelized sugar,caramel,1
33_2,caramelized sugar,caramelized sugar,1
33_2,caramelized sugar,sweetness,1
33_2,caramelized sugar,mineral,0
33_2,caramelized sugar,total acidity,0
33_2,caramelized sugar,spice,0
33_2,caramelized sugar,mouth-drying,0
33_2,caramelized sugar,savory,0
33_2,caramelized sugar,peach,0
33_2,caramelized sugar,flowers,0
33_2,caramelized sugar,tobacco,0
33_2,caramelized sugar,off-flavors,0
33_2,caramelized sugar,musty,0
33_2,caramelized sugar,mouldy,0
33_2,caramelized sugar,smoky,0
33_2,caramelized sugar,over-fermented,0
33_2,sweetness,caramel,1
33_2,sweetness,caramelized sugar,1
33_2,sweetness,sweetness,1
33_2,sweetness,mineral,0
33_2,sweetness,total acidity,0
33_2,sweetness,spice,0
33_2,sweetness,mouth-drying,0
33_2,sweetness,savory,0
33_2,sweetness,peach,0
33_2,sweetness,flowers,0
33_2,sweetness,tobacco,0
33_2,sweetness,off-flavors,0
33_2,sweetness,musty,0
33_2,sweetness,mouldy,0
33_2,sweetness,smoky,0
33_2,sweetness,over-fermented,0
33_2,mineral,caramel,0
33_2,mineral,caramelized sugar,0
33_2,mineral,sweetness,0
33_2,mineral,mineral,1
33_2,mineral,total acidity,1
33_2,mineral,spice,0
33_2,mineral,mouth-drying,0
33_2,mineral,savory,0
33_2,mineral,peach,0
33_2,mineral,flowers,0
33_2,mineral,tobacco,0
33_2,mineral,off-flavors,0
33_2,mineral,musty,0
33_2,mineral,mouldy,0
33_2,mineral,smoky,0
33_2,mineral,over-fermented,0
33_2,total acidity,caramel,0
33_2,total acidity,caramelized sugar,0
33_2,total acidity,sweetness,0
33_2,total acidity,mineral,1
33_2,total acidity,total acidity,1
33_2,total acidity,spice,0
33_2,total acidity,mouth-drying,0
33_2,total acidity,savory,0
33_2,total acidity,peach,0
33_2,total acidity,flowers,0
33_2,total acidity,tobacco,0
33_2,total acidity,off-flavors,0
33_2,total acidity,musty,0
33_2,total acidity,mouldy,0
33_2,total acidity,smoky,0
33_2,total acidity,over-fermented,0
33_2,spice,caramel,0
33_2,spice,caramelized sugar,0
33_2,spice,sweetness,0
33_2,spice,mineral,0
33_2,spice,total acidity,0
33_2,spice,spice,1
33_2,spice,mouth-drying,1
33_2,spice,savory,1
33_2,spice,peach,0
33_2,spice,flowers,0
33_2,spice,tobacco,0
33_2,spice,off-flavors,0
33_2,spice,musty,0
33_2,spice,mouldy,0
33_2,spice,smoky,0
33_2,spice,over-fermented,0
33_2,mouth-drying,caramel,0
33_2,mouth-drying,caramelized sugar,0
33_2,mouth-drying,sweetness,0
33_2,mouth-drying,mineral,0
33_2,mouth-drying,total acidity,0
33_2,mouth-drying,spice,1
33_2,mouth-drying,mouth-drying,1
33_2,mouth-drying,savory,1
33_2,mouth-drying,peach,0
33_2,mouth-drying,flowers,0
33_2,mouth-drying,tobacco,0
33_2,mouth-drying,off-flavors,0
33_2,mouth-drying,musty,0
33_2,mouth-drying,mouldy,0
33_2,mouth-drying,smoky,0
33_2,mouth-drying,over-fermented,0
33_2,savory,caramel,0
33_2,savory,caramelized sugar,0
33_2,savory,sweetness,0
33_2,savory,mineral,0
33_2,savory,total acidity,0
33_2,savory,spice,1
33_2,savory,mouth-drying,1
33_2,savory,savory,1
33_2,savory,peach,0
33_2,savory,flowers,0
33_2,savory,tobacco,0
33_2,savory,off-flavors,0
33_2,savory,musty,0
33_2,savory,mouldy,0
33_2,savory,smoky,0
33_2,savory,over-fermented,0
33_2,peach,caramel,0
33_2,peach,caramelized sugar,0
33_2,peach,sweetness,0
33_2,peach,mineral,0
33_2,peach,total acidity,0
33_2,peach,spice,0
33_2,peach,mouth-drying,0
33_2,peach,savory,0
33_2,peach,peach,1
33_2,peach,flowers,1
33_2,peach,tobacco,0
33_2,peach,off-flavors,0
33_2,peach,musty,0
33_2,peach,mouldy,0
33_2,peach,smoky,0
33_2,peach,over-fermented,0
33_2,flowers,caramel,0
33_2,flowers,caramelized sugar,0
33_2,flowers,sweetness,0
33_2,flowers,mineral,0
33_2,flowers,total acidity,0
33_2,flowers,spice,0
33_2,flowers,mouth-drying,0
33_2,flowers,savory,0
33_2,flowers,peach,1
33_2,flowers,flowers,1
33_2,flowers,tobacco,0
33_2,flowers,off-flavors,0
33_2,flowers,musty,0
33_2,flowers,mouldy,0
33_2,flowers,smoky,0
33_2,flowers,over-fermented,0
33_2,tobacco,caramel,0
33_2,tobacco,caramelized sugar,0
33_2,tobacco,sweetness,0
33_2,tobacco,mineral,0
33_2,tobacco,total acidity,0
33_2,tobacco,spice,0
33_2,tobacco,mouth-drying,0
33_2,tobacco,savory,0
33_2,tobacco,peach,0
33_2,tobacco,flowers,0
33_2,tobacco,tobacco,1
33_2,tobacco,off-flavors,1
33_2,tobacco,musty,1
33_2,tobacco,mouldy,1
33_2,tobacco,smoky,1
33_2,tobacco,over-fermented,1
33_2,off-flavors,caramel,0
33_2,off-flavors,caramelized sugar,0
33_2,off-flavors,sweetness,0
33_2,off-flavors,mineral,0
33_2,off-flavors,total acidity,0
33_2,off-flavors,spice,0
33_2,off-flavors,mouth-drying,0
33_2,off-flavors,savory,0
33_2,off-flavors,peach,0
33_2,off-flavors,flowers,0
33_2,off-flavors,tobacco,1
33_2,off-flavors,off-flavors,1
33_2,off-flavors,musty,1
33_2,off-flavors,mouldy,1
33_2,off-flavors,smoky,1
33_2,off-flavors,over-fermented,1
33_2,musty,caramel,0
33_2,musty,caramelized sugar,0
33_2,musty,sweetness,0
33_2,musty,mineral,0
33_2,musty,total acidity,0
33_2,musty,spice,0
33_2,musty,mouth-drying,0
33_2,musty,savory,0
33_2,musty,peach,0
33_2,musty,flowers,0
33_2,musty,tobacco,1
33_2,musty,off-flavors,1
33_2,musty,musty,1
33_2,musty,mouldy,1
33_2,musty,smoky,1
33_2,musty,over-fermented,1
33_2,mouldy,caramel,0
33_2,mouldy,caramelized sugar,0
33_2,mouldy,sweetness,0
33_2,mouldy,mineral,0
33_2,mouldy,total acidity,0
33_2,mouldy,spice,0
33_2,mouldy,mouth-drying,0
33_2,mouldy,savory,0
33_2,mouldy,peach,0
33_2,mouldy,flowers,0
33_2,mouldy,tobacco,1
33_2,mouldy,off-flavors,1
33_2,mouldy,musty,1
33_2,mouldy,mouldy,1
33_2,mouldy,smoky,1
33_2,mouldy,over-fermented,1
33_2,smoky,caramel,0
33_2,smoky,caramelized sugar,0
33_2,smoky,sweetness,0
33_2,smoky,mineral,0
33_2,smoky,total acidity,0
33_2,smoky,spice,0
33_2,smoky,mouth-drying,0
33_2,smoky,savory,0
33_2,smoky,peach,0
33_2,smoky,flowers,0
33_2,smoky,tobacco,1
33_2,smoky,off-flavors,1
33_2,smoky,musty,1
33_2,smoky,mouldy,1
33_2,smoky,smoky,1
33_2,smoky,over-fermented,1
33_2,over-fermented,caramel,0
33_2,over-fermented,caramelized sugar,0
33_2,over-fermented,sweetness,0
33_2,over-fermented,mineral,0
33_2,over-fermented,total acidity,0
33_2,over-fermented,spice,0
33_2,over-fermented,mouth-drying,0
33_2,over-fermented,savory,0
33_2,over-fermented,peach,0
33_2,over-fermented,flowers,0
33_2,over-fermented,tobacco,1
33_2,over-fermented,off-flavors,1
33_2,over-fermented,musty,1
33_2,over-fermented,mouldy,1
33_2,over-fermented,smoky,1
33_2,over-fermented,over-fermented,1
34_2,brown sugar,brown sugar,1
34_2,brown sugar,spices,1
34_2,brown sugar,peach,0
34_2,brown sugar,floral,0
34_2,brown sugar,light wood,0
34_2,brown sugar,over ripe,0
34_2,brown sugar,dusty,0
34_2,brown sugar,mouth-drying,0
34_2,brown sugar,bitterness,0
34_2,brown sugar,mushroom,0
34_2,brown sugar,umami,0
34_2,brown sugar,savory,0
34_2,brown sugar,tobacco,0
34_2,brown sugar,dark wood,0
34_2,brown sugar,resin,0
34_2,brown sugar,off-flavors,0
34_2,spices,brown sugar,1
34_2,spices,spices,1
34_2,spices,peach,0
34_2,spices,floral,0
34_2,spices,light wood,0
34_2,spices,over ripe,0
34_2,spices,dusty,0
34_2,spices,mouth-drying,0
34_2,spices,bitterness,0
34_2,spices,mushroom,0
34_2,spices,umami,0
34_2,spices,savory,0
34_2,spices,tobacco,0
34_2,spices,dark wood,0
34_2,spices,resin,0
34_2,spices,off-flavors,0
34_2,peach,brown sugar,0
34_2,peach,spices,0
34_2,peach,peach,1
34_2,peach,floral,1
34_2,peach,light wood,1
34_2,peach,over ripe,0
34_2,peach,dusty,0
34_2,peach,mouth-drying,0
34_2,peach,bitterness,0
34_2,peach,mushroom,0
34_2,peach,umami,0
34_2,peach,savory,0
34_2,peach,tobacco,0
34_2,peach,dark wood,0
34_2,peach,resin,0
34_2,peach,off-flavors,0
34_2,floral,brown sugar,0
34_2,floral,spices,0
34_2,floral,peach,1
34_2,floral,floral,1
34_2,floral,light wood,1
34_2,floral,over ripe,0
34_2,floral,dusty,0
34_2,floral,mouth-drying,0
34_2,floral,bitterness,0
34_2,floral,mushroom,0
34_2,floral,umami,0
34_2,floral,savory,0
34_2,floral,tobacco,0
34_2,floral,dark wood,0
34_2,floral,resin,0
34_2,floral,off-flavors,0
34_2,light wood,brown sugar,0
34_2,light wood,spices,0
34_2,light wood,peach,1
34_2,light wood,floral,1
34_2,light wood,light wood,1
34_2,light wood,over ripe,0
34_2,light wood,dusty,0
34_2,light wood,mouth-drying,0
34_2,light wood,bitterness,0
34_2,light wood,mushroom,0
34_2,light wood,umami,0
34_2,light wood,savory,0
34_2,light wood,tobacco,0
34_2,light wood,dark wood,0
34_2,light wood,resin,0
34_2,light wood,off-flavors,0
34_2,over ripe,brown sugar,0
34_2,over ripe,spices,0
34_2,over ripe,peach,0
34_2,over ripe,floral,0
34_2,over ripe,light wood,0
34_2,over ripe,over ripe,1
34_2,over ripe,dusty,0
34_2,over ripe,mouth-drying,0
34_2,over ripe,bitterness,0
34_2,over ripe,mushroom,0
34_2,over ripe,umami,0
34_2,over ripe,savory,0
34_2,over ripe,tobacco,0
34_2,over ripe,dark wood,0
34_2,over ripe,resin,0
34_2,over ripe,off-flavors,0
34_2,dusty,brown sugar,0
34_2,dusty,spices,0
34_2,dusty,peach,0
34_2,dusty,floral,0
34_2,dusty,light wood,0
34_2,dusty,over ripe,0
34_2,dusty,dusty,1
34_2,dusty,mouth-drying,1
34_2,dusty,bitterness,1
34_2,dusty,mushroom,0
34_2,dusty,umami,0
34_2,dusty,savory,0
34_2,dusty,tobacco,0
34_2,dusty,dark wood,0
34_2,dusty,resin,0
34_2,dusty,off-flavors,0
34_2,mouth-drying,brown sugar,0
34_2,mouth-drying,spices,0
34_2,mouth-drying,peach,0
34_2,mouth-drying,floral,0
34_2,mouth-drying,light wood,0
34_2,mouth-drying,over ripe,0
34_2,mouth-drying,dusty,1
34_2,mouth-drying,mouth-drying,1
34_2,mouth-drying,bitterness,1
34_2,mouth-drying,mushroom,0
34_2,mouth-drying,umami,0
34_2,mouth-drying,savory,0
34_2,mouth-drying,tobacco,0
34_2,mouth-drying,dark wood,0
34_2,mouth-drying,resin,0
34_2,mouth-drying,off-flavors,0
34_2,bitterness,brown sugar,0
34_2,bitterness,spices,0
34_2,bitterness,peach,0
34_2,bitterness,floral,0
34_2,bitterness,light wood,0
34_2,bitterness,over ripe,0
34_2,bitterness,dusty,1
34_2,bitterness,mouth-drying,1
34_2,bitterness,bitterness,1
34_2,bitterness,mushroom,0
34_2,bitterness,umami,0
34_2,bitterness,savory,0
34_2,bitterness,tobacco,0
34_2,bitterness,dark wood,0
34_2,bitterness,resin,0
34_2,bitterness,off-flavors,0
34_2,mushroom,brown sugar,0
34_2,mushroom,spices,0
34_2,mushroom,peach,0
34_2,mushroom,floral,0
34_2,mushroom,light wood,0
34_2,mushroom,over ripe,0
34_2,mushroom,dusty,0
34_2,mushroom,mouth-drying,0
34_2,mushroom,bitterness,0
34_2,mushroom,mushroom,1
34_2,mushroom,umami,1
34_2,mushroom,savory,1
34_2,mushroom,tobacco,1
34_2,mushroom,dark wood,1
34_2,mushroom,resin,1
34_2,mushroom,off-flavors,1
34_2,umami,brown sugar,0
34_2,umami,spices,0
34_2,umami,peach,0
34_2,umami,floral,0
34_2,umami,light wood,0
34_2,umami,over ripe,0
34_2,umami,dusty,0
34_2,umami,mouth-drying,0
34_2,umami,bitterness,0
34_2,umami,mushroom,1
34_2,umami,umami,1
34_2,umami,savory,1
34_2,umami,tobacco,1
34_2,umami,dark wood,1
34_2,umami,resin,1
34_2,umami,off-flavors,1
34_2,savory,brown sugar,0
34_2,savory,spices,0
34_2,savory,peach,0
34_2,savory,floral,0
34_2,savory,light wood,0
34_2,savory,over ripe,0
34_2,savory,dusty,0
34_2,savory,mouth-drying,0
34_2,savory,bitterness,0
34_2,savory,mushroom,1
34_2,savory,umami,1
34_2,savory,savory,1
34_2,savory,tobacco,1
34_2,savory,dark wood,1
34_2,savory,resin,1
34_2,savory,off-flavors,1
34_2,tobacco,brown sugar,0
34_2,tobacco,spices,0
34_2,tobacco,peach,0
34_2,tobacco,floral,0
34_2,tobacco,light wood,0
34_2,tobacco,over ripe,0
34_2,tobacco,dusty,0
34_2,tobacco,mouth-drying,0
34_2,tobacco,bitterness,0
34_2,tobacco,mushroom,1
34_2,tobacco,umami,1
34_2,tobacco,savory,1
34_2,tobacco,tobacco,1
34_2,tobacco,dark wood,1
34_2,tobacco,resin,1
34_2,tobacco,off-flavors,1
34_2,dark wood,brown sugar,0
34_2,dark wood,spices,0
34_2,dark wood,peach,0
34_2,dark wood,floral,0
34_2,dark wood,light wood,0
34_2,dark wood,over ripe,0
34_2,dark wood,dusty,0
34_2,dark wood,mouth-drying,0
34_2,dark wood,bitterness,0
34_2,dark wood,mushroom,1
34_2,dark wood,umami,1
34_2,dark wood,savory,1
34_2,dark wood,tobacco,1
34_2,dark wood,dark wood,1
34_2,dark wood,resin,1
34_2,dark wood,off-flavors,1
34_2,resin,brown sugar,0
34_2,resin,spices,0
34_2,resin,peach,0
34_2,resin,floral,0
34_2,resin,light wood,0
34_2,resin,over ripe,0
34_2,resin,dusty,0
34_2,resin,mouth-drying,0
34_2,resin,bitterness,0
34_2,resin,mushroom,1
34_2,resin,umami,1
34_2,resin,savory,1
34_2,resin,tobacco,1
34_2,resin,dark wood,1
34_2,resin,resin,1
34_2,resin,off-flavors,1
34_2,off-flavors,brown sugar,0
34_2,off-flavors,spices,0
34_2,off-flavors,peach,0
34_2,off-flavors,floral,0
34_2,off-flavors,light wood,0
34_2,off-flavors,over ripe,0
34_2,off-flavors,dusty,0
34_2,off-flavors,mouth-drying,0
34_2,off-flavors,bitterness,0
34_2,off-flavors,mushroom,1
34_2,off-flavors,umami,1
34_2,off-flavors,savory,1
34_2,off-flavors,tobacco,1
34_2,off-flavors,dark wood,1
34_2,off-flavors,resin,1
34_2,off-flavors,off-flavors,1
36_2,citrus,citrus,1
36_2,citrus,fruity,1
36_2,citrus,orange blossom,1
36_2,citrus,earthy,0
36_2,citrus,mouldy,0
36_2,citrus,manure,0
36_2,citrus,dusty,0
36_2,citrus,caramel,0
36_2,citrus,nut skin,0
36_2,citrus,browned fruit,0
36_2,citrus,roast degree,0
36_2,citrus,total acidity,0
36_2,citrus,woodsy,0
36_2,citrus,mineral,0
36_2,citrus,mushroom,0
36_2,citrus,umami,0
36_2,fruity,citrus,1
36_2,fruity,fruity,1
36_2,fruity,orange blossom,1
36_2,fruity,earthy,0
36_2,fruity,mouldy,0
36_2,fruity,manure,0
36_2,fruity,dusty,0
36_2,fruity,caramel,0
36_2,fruity,nut skin,0
36_2,fruity,browned fruit,0
36_2,fruity,roast degree,0
36_2,fruity,total acidity,0
36_2,fruity,woodsy,0
36_2,fruity,mineral,0
36_2,fruity,mushroom,0
36_2,fruity,umami,0
36_2,orange blossom,citrus,1
36_2,orange blossom,fruity,1
36_2,orange blossom,orange blossom,1
36_2,orange blossom,earthy,0
36_2,orange blossom,mouldy,0
36_2,orange blossom,manure,0
36_2,orange blossom,dusty,0
36_2,orange blossom,caramel,0
36_2,orange blossom,nut skin,0
36_2,orange blossom,browned fruit,0
36_2,orange blossom,roast degree,0
36_2,orange blossom,total acidity,0
36_2,orange blossom,woodsy,0
36_2,orange blossom,mineral,0
36_2,orange blossom,mushroom,0
36_2,orange blossom,umami,0
36_2,earthy,citrus,0
36_2,earthy,fruity,0
36_2,earthy,orange blossom,0
36_2,earthy,earthy,1
36_2,earthy,mouldy,1
36_2,earthy,manure,1
36_2,earthy,dusty,1
36_2,earthy,caramel,0
36_2,earthy,nut skin,0
36_2,earthy,browned fruit,0
36_2,earthy,roast degree,0
36_2,earthy,total acidity,0
36_2,earthy,woodsy,0
36_2,earthy,mineral,0
36_2,earthy,mushroom,0
36_2,earthy,umami,0
36_2,mouldy,citrus,0
36_2,mouldy,fruity,0
36_2,mouldy,orange blossom,0
36_2,mouldy,earthy,1
36_2,mouldy,mouldy,1
36_2,mouldy,manure,1
36_2,mouldy,dusty,1
36_2,mouldy,caramel,0
36_2,mouldy,nut skin,0
36_2,mouldy,browned fruit,0
36_2,mouldy,roast degree,0
36_2,mouldy,total acidity,0
36_2,mouldy,woodsy,0
36_2,mouldy,mineral,0
36_2,mouldy,mushroom,0
36_2,mouldy,umami,0
36_2,manure,citrus,0
36_2,manure,fruity,0
36_2,manure,orange blossom,0
36_2,manure,earthy,1
36_2,manure,mouldy,1
36_2,manure,manure,1
36_2,manure,dusty,1
36_2,manure,caramel,0
36_2,manure,nut skin,0
36_2,manure,browned fruit,0
36_2,manure,roast degree,0
36_2,manure,total acidity,0
36_2,manure,woodsy,0
36_2,manure,mineral,0
36_2,manure,mushroom,0
36_2,manure,umami,0
36_2,dusty,citrus,0
36_2,dusty,fruity,0
36_2,dusty,orange blossom,0
36_2,dusty,earthy,1
36_2,dusty,mouldy,1
36_2,dusty,manure,1
36_2,dusty,dusty,1
36_2,dusty,caramel,0
36_2,dusty,nut skin,0
36_2,dusty,browned fruit,0
36_2,dusty,roast degree,0
36_2,dusty,total acidity,0
36_2,dusty,woodsy,0
36_2,dusty,mineral,0
36_2,dusty,mushroom,0
36_2,dusty,umami,0
36_2,caramel,citrus,0
36_2,caramel,fruity,0
36_2,caramel,orange blossom,0
36_2,caramel,earthy,0
36_2,caramel,mouldy,0
36_2,caramel,manure,0
36_2,caramel,dusty,0
36_2,caramel,caramel,1
36_2,caramel,nut skin,0
36_2,caramel,browned fruit,0
36_2,caramel,roast degree,0
36_2,caramel,total acidity,0
36_2,caramel,woodsy,0
36_2,caramel,mineral,0
36_2,caramel,mushroom,0
36_2,caramel,umami,0
36_2,nut skin,citrus,0
36_2,nut skin,fruity,0
36_2,nut skin,orange blossom,0
36_2,nut skin,earthy,0
36_2,nut skin,mouldy,0
36_2,nut skin,manure,0
36_2,nut skin,dusty,0
36_2,nut skin,caramel,0
36_2,nut skin,nut skin,1
36_2,nut skin,browned fruit,1
36_2,nut skin,roast degree,1
36_2,nut skin,total acidity,0
36_2,nut skin,woodsy,0
36_2,nut skin,mineral,0
36_2,nut skin,mushroom,0
36_2,nut skin,umami,0
36_2,browned fruit,citrus,0
36_2,browned fruit,fruity,0
36_2,browned fruit,orange blossom,0
36_2,browned fruit,earthy,0
36_2,browned fruit,mouldy,0
36_2,browned fruit,manure,0
36_2,browned fruit,dusty,0
36_2,browned fruit,caramel,0
36_2,browned fruit,nut skin,1
36_2,browned fruit,browned fruit,1
36_2,browned fruit,roast degree,1
36_2,browned fruit,total acidity,0
36_2,browned fruit,woodsy,0
36_2,browned fruit,mineral,0
36_2,browned fruit,mushroom,0
36_2,browned fruit,umami,0
36_2,roast degree,citrus,0
36_2,roast degree,fruity,0
36_2,roast degree,orange blossom,0
36_2,roast degree,earthy,0
36_2,roast degree,mouldy,0
36_2,roast degree,manure,0
36_2,roast degree,dusty,0
36_2,roast degree,caramel,0
36_2,roast degree,nut skin,1
36_2,roast degree,browned fruit,1
36_2,roast degree,roast degree,1
36_2,roast degree,total acidity,0
36_2,roast degree,woodsy,0
36_2,roast degree,mineral,0
36_2,roast degree,mushroom,0
36_2,roast degree,umami,0
36_2,total acidity,citrus,0
36_2,total acidity,fruity,0
36_2,total acidity,orange blossom,0
36_2,total acidity,earthy,0
36_2,total acidity,mouldy,0
36_2,total acidity,manure,0
36_2,total acidity,dusty,0
36_2,total acidity,caramel,0
36_2,total acidity,nut skin,0
36_2,total acidity,browned fruit,0
36_2,total acidity,roast degree,0
36_2,total acidity,total acidity,1
36_2,total acidity,woodsy,0
36_2,total acidity,mineral,0
36_2,total acidity,mushroom,0
36_2,total acidity,umami,0
36_2,woodsy,citrus,0
36_2,woodsy,fruity,0
36_2,woodsy,orange blossom,0
36_2,woodsy,earthy,0
36_2,woodsy,mouldy,0
36_2,woodsy,manure,0
36_2,woodsy,dusty,0
36_2,woodsy,caramel,0
36_2,woodsy,nut skin,0
36_2,woodsy,browned fruit,0
36_2,woodsy,roast degree,0
36_2,woodsy,total acidity,0
36_2,woodsy,woodsy,1
36_2,woodsy,mineral,1
36_2,woodsy,mushroom,1
36_2,woodsy,umami,1
36_2,mineral,citrus,0
36_2,mineral,fruity,0
36_2,mineral,orange blossom,0
36_2,mineral,earthy,0
36_2,mineral,mouldy,0
36_2,mineral,manure,0
36_2,mineral,dusty,0
36_2,mineral,caramel,0
36_2,mineral,nut skin,0
36_2,mineral,browned fruit,0
36_2,mineral,roast degree,0
36_2,mineral,total acidity,0
36_2,mineral,woodsy,1
36_2,mineral,mineral,1
36_2,mineral,mushroom,1
36_2,mineral,umami,1
36_2,mushroom,citrus,0
36_2,mushroom,fruity,0
36_2,mushroom,orange blossom,0
36_2,mushroom,earthy,0
36_2,mushroom,mouldy,0
36_2,mushroom,manure,0
36_2,mushroom,dusty,0
36_2,mushroom,caramel,0
36_2,mushroom,nut skin,0
36_2,mushroom,browned fruit,0
36_2,mushroom,roast degree,0
36_2,mushroom,total acidity,0
36_2,mushroom,woodsy,1
36_2,mushroom,mineral,1
36_2,mushroom,mushroom,1
36_2,mushroom,umami,1
36_2,umami,citrus,0
36_2,umami,fruity,0
36_2,umami,orange blossom,0
36_2,umami,earthy,0
36_2,umami,mouldy,0
36_2,umami,manure,0
36_2,umami,dusty,0
36_2,umami,caramel,0
36_2,umami,nut skin,0
36_2,umami,browned fruit,0
36_2,umami,roast degree,0
36_2,umami,total acidity,0
36_2,umami,woodsy,1
36_2,umami,mineral,1
36_2,umami,mushroom,1
36_2,umami,umami,1
37_2,leather,leather,1
37_2,leather,woodsy,1
37_2,leather,tobacco,1
37_2,leather,dried,1
37_2,leather,berry,0
37_2,leather,apricot,0
37_2,leather,peach,0
37_2,leather,total acidity,0
37_2,leather,lactic,0
37_2,leather,over ripe,0
37_2,leather,caramel,0
37_2,leather,brown sugar,0
37_2,leather,sweetness,0
37_2,leather,green vegetal,0
37_2,leather,grassy,0
37_2,leather,dirty,0
37_2,woodsy,leather,1
37_2,woodsy,woodsy,1
37_2,woodsy,tobacco,1
37_2,woodsy,dried,1
37_2,woodsy,berry,0
37_2,woodsy,apricot,0
37_2,woodsy,peach,0
37_2,woodsy,total acidity,0
37_2,woodsy,lactic,0
37_2,woodsy,over ripe,0
37_2,woodsy,caramel,0
37_2,woodsy,brown sugar,0
37_2,woodsy,sweetness,0
37_2,woodsy,green vegetal,0
37_2,woodsy,grassy,0
37_2,woodsy,dirty,0
37_2,tobacco,leather,1
37_2,tobacco,woodsy,1
37_2,tobacco,tobacco,1
37_2,tobacco,dried,1
37_2,tobacco,berry,0
37_2,tobacco,apricot,0
37_2,tobacco,peach,0
37_2,tobacco,total acidity,0
37_2,tobacco,lactic,0
37_2,tobacco,over ripe,0
37_2,tobacco,caramel,0
37_2,tobacco,brown sugar,0
37_2,tobacco,sweetness,0
37_2,tobacco,green vegetal,0
37_2,tobacco,grassy,0
37_2,tobacco,dirty,0
37_2,dried,leather,1
37_2,dried,woodsy,1
37_2,dried,tobacco,1
37_2,dried,dried,1
37_2,dried,berry,0
37_2,dried,apricot,0
37_2,dried,peach,0
37_2,dried,total acidity,0
37_2,dried,lactic,0
37_2,dried,over ripe,0
37_2,dried,caramel,0
37_2,dried,brown sugar,0
37_2,dried,sweetness,0
37_2,dried,green vegetal,0
37_2,dried,grassy,0
37_2,dried,dirty,0
37_2,berry,leather,0
37_2,berry,woodsy,0
37_2,berry,tobacco,0
37_2,berry,dried,0
37_2,berry,berry,1
37_2,berry,apricot,1
37_2,berry,peach,1
37_2,berry,total acidity,0
37_2,berry,lactic,0
37_2,berry,over ripe,0
37_2,berry,caramel,0
37_2,berry,brown sugar,0
37_2,berry,sweetness,0
37_2,berry,green vegetal,0
37_2,berry,grassy,0
37_2,berry,dirty,0
37_2,apricot,leather,0
37_2,apricot,woodsy,0
